Record Length,2.500000e+03,,  -0.000020000000,  -4.80000,
,,,00.000354200000,   4.64000,
,,,00.000354400000,   4.56000,
,,,00.000354600000,   4.56000,
,,,00.000354800000,   4.56000,
,,,00.000355000000,   4.64000,
,,,00.000355200000,   4.56000,
,,,00.000355400000,   4.48000,
,,,00.000355600000,   4.56000,
,,,00.000355800000,   4.48000,
,,,00.000356000000,   4.48000,
,,,00.000356200000,   4.48000,
,,,00.000356400000,   4.48000,
,,,00.000356600000,   4.56000,
,,,00.000356800000,   4.40000,
,,,00.000357000000,   4.32000,
,,,00.000357200000,   4.48000,
,,,00.000357400000,   4.48000,
,,,00.000357600000,   4.40000,
,,,00.000357800000,   4.40000,
,,,00.000358000000,   4.32000,
,,,00.000358200000,   4.40000,
,,,00.000358400000,   4.32000,
,,,00.000358600000,   4.32000,
,,,00.000358800000,   4.32000,
,,,00.000359000000,   4.32000,
,,,00.000359200000,   4.32000,
,,,00.000359400000,   4.24000,
,,,00.000359600000,   4.24000,
,,,00.000359800000,   4.24000,
,,,00.000360000000,   4.32000,
,,,00.000360200000,   4.24000,
,,,00.000360400000,   4.24000,
,,,00.000360600000,   4.24000,
,,,00.000360800000,   4.24000,
,,,00.000361000000,   4.16000,
,,,00.000361200000,   4.16000,
,,,00.000361400000,   4.16000,
,,,00.000361600000,   4.08000,
,,,00.000361800000,   4.08000,
,,,00.000362000000,   4.16000,
,,,00.000362200000,   4.08000,
,,,00.000362400000,   4.16000,
,,,00.000362600000,   4.08000,
,,,00.000362800000,   4.16000,
,,,00.000363000000,   4.08000,
,,,00.000363200000,   4.00000,
,,,00.000363400000,   4.08000,
,,,00.000363600000,   4.00000,
,,,00.000363800000,   3.92000,
,,,00.000364000000,   4.00000,
,,,00.000364200000,   3.92000,
,,,00.000364400000,   3.92000,
,,,00.000364600000,   3.92000,
,,,00.000364800000,   3.84000,
,,,00.000365000000,   4.00000,
,,,00.000365200000,   3.92000,
,,,00.000365400000,   3.84000,
,,,00.000365600000,   3.92000,
,,,00.000365800000,   3.84000,
,,,00.000366000000,   3.84000,
,,,00.000366200000,   3.84000,
,,,00.000366400000,   3.84000,
,,,00.000366600000,   3.84000,
,,,00.000366800000,   3.84000,
,,,00.000367000000,   3.84000,
,,,00.000367200000,   3.84000,
,,,00.000367400000,   3.76000,
,,,00.000367600000,   3.76000,
,,,00.000367800000,   3.76000,
,,,00.000368000000,   3.84000,
,,,00.000368200000,   3.76000,
,,,00.000368400000,   3.76000,
,,,00.000368600000,   3.60000,
,,,00.000368800000,   3.76000,
,,,00.000369000000,   3.60000,
,,,00.000369200000,   3.60000,
,,,00.000369400000,   3.52000,
,,,00.000369600000,   3.60000,
,,,00.000369800000,   3.52000,
,,,00.000370000000,   3.60000,
,,,00.000370200000,   3.52000,
,,,00.000370400000,   3.68000,
,,,00.000370600000,   3.60000,
,,,00.000370800000,   3.52000,
,,,00.000371000000,   3.52000,
,,,00.000371200000,   3.44000,
,,,00.000371400000,   3.60000,
,,,00.000371600000,   3.52000,
,,,00.000371800000,   3.52000,
,,,00.000372000000,   3.44000,
,,,00.000372200000,   3.36000,
,,,00.000372400000,   3.44000,
,,,00.000372600000,   3.36000,
,,,00.000372800000,   3.44000,
,,,00.000373000000,   3.36000,
,,,00.000373200000,   3.44000,
,,,00.000373400000,   3.36000,
,,,00.000373600000,   3.36000,
,,,00.000373800000,   3.44000,
,,,00.000374000000,   3.36000,
,,,00.000374200000,   3.36000,
,,,00.000374400000,   3.36000,
,,,00.000374600000,   3.20000,
,,,00.000374800000,   3.20000,
,,,00.000375000000,   3.20000,
,,,00.000375200000,   3.12000,
,,,00.000375400000,   3.20000,
,,,00.000375600000,   3.12000,
,,,00.000375800000,   3.12000,
,,,00.000376000000,   3.12000,
,,,00.000376200000,   3.20000,
,,,00.000376400000,   3.20000,
,,,00.000376600000,   3.04000,
,,,00.000376800000,   3.12000,
,,,00.000377000000,   3.20000,
,,,00.000377200000,   3.12000,
,,,00.000377400000,   3.04000,
,,,00.000377600000,   3.04000,
,,,00.000377800000,   3.04000,
,,,00.000378000000,   3.04000,
,,,00.000378200000,   2.96000,
,,,00.000378400000,   2.96000,
,,,00.000378600000,   2.96000,
,,,00.000378800000,   2.96000,
,,,00.000379000000,   2.88000,
,,,00.000379200000,   2.88000,
,,,00.000379400000,   2.96000,
,,,00.000379600000,   2.96000,
,,,00.000379800000,   2.88000,
,,,00.000380000000,   2.80000,
,,,00.000380200000,   2.80000,
,,,00.000380400000,   2.88000,
,,,00.000380600000,   2.80000,
,,,00.000380800000,   2.72000,
,,,00.000381000000,   2.88000,
,,,00.000381200000,   2.80000,
,,,00.000381400000,   2.72000,
,,,00.000381600000,   2.64000,
,,,00.000381800000,   2.64000,
,,,00.000382000000,   2.72000,
,,,00.000382200000,   2.72000,
,,,00.000382400000,   2.64000,
,,,00.000382600000,   2.64000,
,,,00.000382800000,   2.64000,
,,,00.000383000000,   2.64000,
,,,00.000383200000,   2.64000,
,,,00.000383400000,   2.64000,
,,,00.000383600000,   2.56000,
,,,00.000383800000,   2.56000,
,,,00.000384000000,   2.64000,
,,,00.000384200000,   2.48000,
,,,00.000384400000,   2.48000,
,,,00.000384600000,   2.48000,
,,,00.000384800000,   2.48000,
,,,00.000385000000,   2.48000,
,,,00.000385200000,   2.48000,
,,,00.000385400000,   2.48000,
,,,00.000385600000,   2.56000,
,,,00.000385800000,   2.48000,
,,,00.000386000000,   2.40000,
,,,00.000386200000,   2.32000,
,,,00.000386400000,   2.40000,
,,,00.000386600000,   2.40000,
,,,00.000386800000,   2.32000,
,,,00.000387000000,   2.32000,
,,,00.000387200000,   2.32000,
,,,00.000387400000,   2.24000,
,,,00.000387600000,   2.24000,
,,,00.000387800000,   2.24000,
,,,00.000388000000,   2.24000,
,,,00.000388200000,   2.08000,
,,,00.000388400000,   2.16000,
,,,00.000388600000,   2.16000,
,,,00.000388800000,   2.08000,
,,,00.000389000000,   2.08000,
,,,00.000389200000,   2.08000,
,,,00.000389400000,   2.16000,
,,,00.000389600000,   2.08000,
,,,00.000389800000,   2.08000,
,,,00.000390000000,   2.08000,
,,,00.000390200000,   2.00000,
,,,00.000390400000,   2.08000,
,,,00.000390600000,   2.00000,
,,,00.000390800000,   2.00000,
,,,00.000391000000,   2.08000,
,,,00.000391200000,   2.00000,
,,,00.000391400000,   2.00000,
,,,00.000391600000,   1.92000,
,,,00.000391800000,   2.00000,
,,,00.000392000000,   1.92000,
,,,00.000392200000,   1.84000,
,,,00.000392400000,   1.92000,
,,,00.000392600000,   1.84000,
,,,00.000392800000,   1.76000,
,,,00.000393000000,   1.76000,
,,,00.000393200000,   1.84000,
,,,00.000393400000,   1.76000,
,,,00.000393600000,   1.84000,
,,,00.000393800000,   1.76000,
,,,00.000394000000,   1.68000,
,,,00.000394200000,   1.76000,
,,,00.000394400000,   1.68000,
,,,00.000394600000,   1.68000,
,,,00.000394800000,   1.60000,
,,,00.000395000000,   1.60000,
,,,00.000395200000,   1.68000,
,,,00.000395400000,   1.60000,
,,,00.000395600000,   1.60000,
,,,00.000395800000,   1.52000,
,,,00.000396000000,   1.60000,
,,,00.000396200000,   1.60000,
,,,00.000396400000,   1.52000,
,,,00.000396600000,   1.44000,
,,,00.000396800000,   1.52000,
,,,00.000397000000,   1.52000,
,,,00.000397200000,   1.44000,
,,,00.000397400000,   1.44000,
,,,00.000397600000,   1.44000,
,,,00.000397800000,   1.44000,
,,,00.000398000000,   1.52000,
,,,00.000398200000,   1.44000,
,,,00.000398400000,   1.36000,
,,,00.000398600000,   1.36000,
,,,00.000398800000,   1.44000,
,,,00.000399000000,   1.28000,
,,,00.000399200000,   1.28000,
,,,00.000399400000,   1.20000,
,,,00.000399600000,   1.28000,
,,,00.000399800000,   1.28000,
,,,00.000400000000,   1.20000,
,,,00.000400200000,   1.12000,
,,,00.000400400000,   1.28000,
,,,00.000400600000,   1.20000,
,,,00.000400800000,   1.20000,
,,,00.000401000000,   1.12000,
,,,00.000401200000,   1.04000,
,,,00.000401400000,   1.04000,
,,,00.000401600000,   1.04000,
,,,00.000401800000,   1.04000,
,,,00.000402000000,   0.96000,
,,,00.000402200000,   0.96000,
,,,00.000402400000,   0.96000,
,,,00.000402600000,   0.96000,
,,,00.000402800000,   0.96000,
,,,00.000403000000,   0.88000,
,,,00.000403200000,   0.96000,
,,,00.000403400000,   0.88000,
,,,00.000403600000,   0.88000,
,,,00.000403800000,   0.72000,
,,,00.000404000000,   0.88000,
,,,00.000404200000,   0.80000,
,,,00.000404400000,   0.88000,
,,,00.000404600000,   0.80000,
,,,00.000404800000,   0.72000,
,,,00.000405000000,   0.80000,
,,,00.000405200000,   0.72000,
,,,00.000405400000,   0.72000,
,,,00.000405600000,   0.72000,
,,,00.000405800000,   0.64000,
,,,00.000406000000,   0.72000,
,,,00.000406200000,   0.64000,
,,,00.000406400000,   0.64000,
,,,00.000406600000,   0.56000,
,,,00.000406800000,   0.64000,
,,,00.000407000000,   0.56000,
,,,00.000407200000,   0.48000,
,,,00.000407400000,   0.56000,
,,,00.000407600000,   0.48000,
,,,00.000407800000,   0.48000,
,,,00.000408000000,   0.48000,
,,,00.000408200000,   0.40000,
,,,00.000408400000,   0.48000,
,,,00.000408600000,   0.40000,
,,,00.000408800000,   0.32000,
,,,00.000409000000,   0.32000,
,,,00.000409200000,   0.40000,
,,,00.000409400000,   0.40000,
,,,00.000409600000,   0.32000,
,,,00.000409800000,   0.32000,
,,,00.000410000000,   0.40000,
,,,00.000410200000,   0.32000,
,,,00.000410400000,   0.24000,
,,,00.000410600000,   0.24000,
,,,00.000410800000,   0.16000,
,,,00.000411000000,   0.16000,
,,,00.000411200000,   0.16000,
,,,00.000411400000,   0.08000,
,,,00.000411600000,   0.08000,
,,,00.000411800000,   0.08000,
,,,00.000412000000,   0.08000,
,,,00.000412200000,   0.00000,
,,,00.000412400000,  -0.08000,
,,,00.000412600000,   0.00000,
,,,00.000412800000,   0.00000,
,,,00.000413000000,   0.00000,
,,,00.000413200000,   0.00000,
,,,00.000413400000,   0.00000,
,,,00.000413600000,   0.00000,
,,,00.000413800000,  -0.16000,
,,,00.000414000000,  -0.08000,
,,,00.000414200000,  -0.16000,
,,,00.000414400000,  -0.24000,
,,,00.000414600000,  -0.24000,
,,,00.000414800000,  -0.24000,
,,,00.000415000000,  -0.24000,
,,,00.000415200000,  -0.16000,
,,,00.000415400000,  -0.32000,
,,,00.000415600000,  -0.40000,
,,,00.000415800000,  -0.24000,
,,,00.000416000000,  -0.32000,
,,,00.000416200000,  -0.32000,
,,,00.000416400000,  -0.32000,
,,,00.000416600000,  -0.40000,
,,,00.000416800000,  -0.40000,
,,,00.000417000000,  -0.40000,
,,,00.000417200000,  -0.48000,
,,,00.000417400000,  -0.56000,
,,,00.000417600000,  -0.56000,
,,,00.000417800000,  -0.48000,
,,,00.000418000000,  -0.56000,
,,,00.000418200000,  -0.56000,
,,,00.000418400000,  -0.64000,
,,,00.000418600000,  -0.64000,
,,,00.000418800000,  -0.64000,
,,,00.000419000000,  -0.64000,
,,,00.000419200000,  -0.72000,
,,,00.000419400000,  -0.72000,
,,,00.000419600000,  -0.72000,
,,,00.000419800000,  -0.80000,
,,,00.000420000000,  -0.72000,
,,,00.000420200000,  -0.72000,
,,,00.000420400000,  -0.72000,
,,,00.000420600000,  -0.72000,
,,,00.000420800000,  -0.80000,
,,,00.000421000000,  -0.88000,
,,,00.000421200000,  -0.88000,
,,,00.000421400000,  -0.88000,
,,,00.000421600000,  -0.88000,
,,,00.000421800000,  -0.96000,
,,,00.000422000000,  -0.96000,
,,,00.000422200000,  -0.96000,
,,,00.000422400000,  -1.04000,
,,,00.000422600000,  -1.12000,
,,,00.000422800000,  -0.96000,
,,,00.000423000000,  -1.04000,
,,,00.000423200000,  -1.04000,
,,,00.000423400000,  -1.04000,
,,,00.000423600000,  -1.12000,
,,,00.000423800000,  -1.20000,
,,,00.000424000000,  -1.12000,
,,,00.000424200000,  -1.20000,
,,,00.000424400000,  -1.12000,
,,,00.000424600000,  -1.28000,
,,,00.000424800000,  -1.36000,
,,,00.000425000000,  -1.28000,
,,,00.000425200000,  -1.28000,
,,,00.000425400000,  -1.28000,
,,,00.000425600000,  -1.36000,
,,,00.000425800000,  -1.36000,
,,,00.000426000000,  -1.36000,
,,,00.000426200000,  -1.36000,
,,,00.000426400000,  -1.44000,
,,,00.000426600000,  -1.36000,
,,,00.000426800000,  -1.44000,
,,,00.000427000000,  -1.60000,
,,,00.000427200000,  -1.52000,
,,,00.000427400000,  -1.60000,
,,,00.000427600000,  -1.60000,
,,,00.000427800000,  -1.60000,
,,,00.000428000000,  -1.60000,
,,,00.000428200000,  -1.60000,
,,,00.000428400000,  -1.68000,
,,,00.000428600000,  -1.68000,
,,,00.000428800000,  -1.68000,
,,,00.000429000000,  -1.76000,
,,,00.000429200000,  -1.84000,
,,,00.000429400000,  -1.76000,
,,,00.000429600000,  -1.84000,
,,,00.000429800000,  -1.84000,
,,,00.000430000000,  -1.84000,
,,,00.000430200000,  -1.76000,
,,,00.000430400000,  -1.84000,
,,,00.000430600000,  -1.84000,
,,,00.000430800000,  -1.84000,
,,,00.000431000000,  -1.92000,
,,,00.000431200000,  -2.00000,
,,,00.000431400000,  -2.00000,
,,,00.000431600000,  -2.08000,
,,,00.000431800000,  -2.08000,
,,,00.000432000000,  -2.16000,
,,,00.000432200000,  -2.16000,
,,,00.000432400000,  -2.16000,
,,,00.000432600000,  -2.16000,
,,,00.000432800000,  -2.16000,
,,,00.000433000000,  -2.24000,
,,,00.000433200000,  -2.24000,
,,,00.000433400000,  -2.32000,
,,,00.000433600000,  -2.32000,
,,,00.000433800000,  -2.32000,
,,,00.000434000000,  -2.32000,
,,,00.000434200000,  -2.32000,
,,,00.000434400000,  -2.48000,
,,,00.000434600000,  -2.40000,
,,,00.000434800000,  -2.48000,
,,,00.000435000000,  -2.56000,
,,,00.000435200000,  -2.56000,
,,,00.000435400000,  -2.48000,
,,,00.000435600000,  -2.48000,
,,,00.000435800000,  -2.48000,
,,,00.000436000000,  -2.64000,
,,,00.000436200000,  -2.56000,
,,,00.000436400000,  -2.64000,
,,,00.000436600000,  -2.64000,
,,,00.000436800000,  -2.72000,
,,,00.000437000000,  -2.80000,
,,,00.000437200000,  -2.72000,
,,,00.000437400000,  -2.72000,
,,,00.000437600000,  -2.80000,
,,,00.000437800000,  -2.80000,
,,,00.000438000000,  -2.80000,
,,,00.000438200000,  -2.88000,
,,,00.000438400000,  -2.88000,
,,,00.000438600000,  -2.88000,
,,,00.000438800000,  -2.88000,
,,,00.000439000000,  -2.96000,
,,,00.000439200000,  -3.04000,
,,,00.000439400000,  -3.04000,
,,,00.000439600000,  -3.04000,
,,,00.000439800000,  -3.04000,
,,,00.000440000000,  -2.96000,
,,,00.000440200000,  -3.04000,
,,,00.000440400000,  -3.12000,
,,,00.000440600000,  -3.12000,
,,,00.000440800000,  -3.20000,
,,,00.000441000000,  -3.12000,
,,,00.000441200000,  -3.20000,
,,,00.000441400000,  -3.20000,
,,,00.000441600000,  -3.28000,
,,,00.000441800000,  -3.20000,
,,,00.000442000000,  -3.28000,
,,,00.000442200000,  -3.36000,
,,,00.000442400000,  -3.36000,
,,,00.000442600000,  -3.36000,
,,,00.000442800000,  -3.36000,
,,,00.000443000000,  -3.36000,
,,,00.000443200000,  -3.44000,
,,,00.000443400000,  -3.44000,
,,,00.000443600000,  -3.52000,
,,,00.000443800000,  -3.52000,
,,,00.000444000000,  -3.52000,
,,,00.000444200000,  -3.44000,
,,,00.000444400000,  -3.52000,
,,,00.000444600000,  -3.60000,
,,,00.000444800000,  -3.60000,
,,,00.000445000000,  -3.60000,
,,,00.000445200000,  -3.60000,
,,,00.000445400000,  -3.68000,
,,,00.000445600000,  -3.68000,
,,,00.000445800000,  -3.68000,
,,,00.000446000000,  -3.68000,
,,,00.000446200000,  -3.84000,
,,,00.000446400000,  -3.76000,
,,,00.000446600000,  -3.76000,
,,,00.000446800000,  -3.92000,
,,,00.000447000000,  -3.92000,
,,,00.000447200000,  -3.84000,
,,,00.000447400000,  -3.92000,
,,,00.000447600000,  -4.00000,
,,,00.000447800000,  -3.92000,
,,,00.000448000000,  -4.00000,
,,,00.000448200000,  -4.08000,
,,,00.000448400000,  -4.00000,
,,,00.000448600000,  -4.00000,
,,,00.000448800000,  -4.08000,
,,,00.000449000000,  -4.08000,
,,,00.000449200000,  -4.08000,
,,,00.000449400000,  -4.08000,
,,,00.000449600000,  -4.16000,
,,,00.000449800000,  -4.16000,
,,,00.000450000000,  -4.08000,
,,,00.000450200000,  -4.16000,
,,,00.000450400000,  -4.16000,
,,,00.000450600000,  -4.16000,
,,,00.000450800000,  -4.24000,
,,,00.000451000000,  -4.16000,
,,,00.000451200000,  -4.24000,
,,,00.000451400000,  -4.32000,
,,,00.000451600000,  -4.32000,
,,,00.000451800000,  -4.32000,
,,,00.000452000000,  -4.40000,
,,,00.000452200000,  -4.32000,
,,,00.000452400000,  -4.32000,
,,,00.000452600000,  -4.24000,
,,,00.000452800000,  -4.48000,
,,,00.000453000000,  -4.40000,
,,,00.000453200000,  -4.32000,
,,,00.000453400000,  -4.40000,
,,,00.000453600000,  -4.48000,
,,,00.000453800000,  -4.48000,
,,,00.000454000000,  -4.48000,
,,,00.000454200000,  -4.48000,
,,,00.000454400000,  -4.56000,
,,,00.000454600000,  -4.56000,
,,,00.000454800000,  -4.56000,
,,,00.000455000000,  -4.64000,
,,,00.000455200000,  -4.64000,
,,,00.000455400000,  -4.56000,
,,,00.000455600000,  -4.64000,
,,,00.000455800000,  -4.64000,
,,,00.000456000000,  -4.56000,
,,,00.000456200000,  -4.56000,
,,,00.000456400000,  -4.64000,
,,,00.000456600000,  -4.64000,
,,,00.000456800000,  -4.72000,
,,,00.000457000000,  -4.72000,
,,,00.000457200000,  -4.72000,
,,,00.000457400000,  -4.72000,
,,,00.000457600000,  -4.72000,
,,,00.000457800000,  -4.72000,
,,,00.000458000000,  -4.80000,
,,,00.000458200000,  -4.80000,
,,,00.000458400000,  -4.80000,
,,,00.000458600000,  -4.80000,
,,,00.000458800000,  -4.88000,
,,,00.000459000000,  -4.88000,
,,,00.000459200000,  -4.80000,
,,,00.000459400000,  -4.80000,
,,,00.000459600000,  -4.80000,
,,,00.000459800000,  -4.80000,
,,,00.000460000000,  -4.88000,
,,,00.000460200000,  -4.72000,
,,,00.000460400000,  -4.80000,
,,,00.000460600000,  -4.96000,
,,,00.000460800000,  -4.72000,
,,,00.000461000000,  -4.88000,
,,,00.000461200000,  -4.80000,
,,,00.000461400000,  -4.80000,
,,,00.000461600000,  -4.88000,
,,,00.000461800000,  -4.88000,
,,,00.000462000000,  -4.88000,
,,,00.000462200000,  -4.88000,
,,,00.000462400000,  -4.80000,
,,,00.000462600000,  -4.88000,
,,,00.000462800000,  -4.80000,
,,,00.000463000000,  -4.88000,
,,,00.000463200000,  -4.80000,
,,,00.000463400000,  -4.80000,
,,,00.000463600000,  -4.88000,
,,,00.000463800000,  -4.80000,
,,,00.000464000000,  -4.80000,
,,,00.000464200000,  -4.88000,
,,,00.000464400000,  -4.88000,
,,,00.000464600000,  -4.80000,
,,,00.000464800000,  -4.88000,
,,,00.000465000000,  -4.80000,
,,,00.000465200000,  -4.88000,
,,,00.000465400000,  -4.80000,
,,,00.000465600000,  -4.80000,
,,,00.000465800000,  -4.80000,
,,,00.000466000000,  -4.88000,
,,,00.000466200000,  -4.88000,
,,,00.000466400000,  -4.88000,
,,,00.000466600000,  -4.80000,
,,,00.000466800000,  -4.88000,
,,,00.000467000000,  -4.80000,
,,,00.000467200000,  -4.96000,
,,,00.000467400000,  -4.96000,
,,,00.000467600000,  -4.80000,
,,,00.000467800000,  -4.80000,
,,,00.000468000000,  -4.88000,
,,,00.000468200000,  -4.88000,
,,,00.000468400000,  -4.88000,
,,,00.000468600000,  -4.80000,
,,,00.000468800000,  -4.80000,
,,,00.000469000000,  -4.80000,
,,,00.000469200000,  -4.88000,
,,,00.000469400000,  -4.80000,
,,,00.000469600000,  -4.80000,
,,,00.000469800000,  -4.80000,
,,,00.000470000000,  -4.80000,
,,,00.000470200000,  -4.88000,
,,,00.000470400000,  -4.80000,
,,,00.000470600000,  -4.88000,
,,,00.000470800000,  -4.80000,
,,,00.000471000000,  -4.88000,
,,,00.000471200000,  -4.88000,
,,,00.000471400000,  -4.96000,
,,,00.000471600000,  -4.88000,
,,,00.000471800000,  -4.80000,
,,,00.000472000000,  -4.88000,
,,,00.000472200000,  -4.88000,
,,,00.000472400000,  -4.80000,
,,,00.000472600000,  -4.88000,
,,,00.000472800000,  -4.80000,
,,,00.000473000000,  -4.80000,
,,,00.000473200000,  -4.96000,
,,,00.000473400000,  -4.88000,
,,,00.000473600000,  -4.80000,
,,,00.000473800000,  -4.88000,
,,,00.000474000000,  -4.88000,
,,,00.000474200000,  -4.88000,
,,,00.000474400000,  -4.88000,
,,,00.000474600000,  -4.88000,
,,,00.000474800000,  -4.88000,
,,,00.000475000000,  -4.88000,
,,,00.000475200000,  -4.80000,
,,,00.000475400000,  -4.88000,
,,,00.000475600000,  -4.96000,
,,,00.000475800000,  -4.80000,
,,,00.000476000000,  -4.88000,
,,,00.000476200000,  -4.88000,
,,,00.000476400000,  -4.88000,
,,,00.000476600000,  -4.80000,
,,,00.000476800000,  -4.88000,
,,,00.000477000000,  -4.96000,
,,,00.000477200000,  -4.88000,
,,,00.000477400000,  -4.88000,
,,,00.000477600000,  -4.80000,
,,,00.000477800000,  -4.88000,
,,,00.000478000000,  -4.88000,
,,,00.000478200000,  -4.96000,
,,,00.000478400000,  -4.88000,
,,,00.000478600000,  -4.96000,
,,,00.000478800000,  -4.96000,
,,,00.000479000000,  -4.80000,
,,,00.000479200000,  -4.80000,
,,,00.000479400000,  -4.88000,
,,,00.000479600000,  -4.72000,
,,,00.000479800000,  -4.80000,
